ACT composite score,SAT total score,parental level of education,parental income,high school gpa,college gpa,years to graduate
30,2006,high school,54272,3.8,3.6,3
32,2266,bachelor's degree,70067,4.0,3.4,6
33,2190,associate's degree,74290,4.0,3.6,4
31,2093,some college,49138,4.0,3.6,4
28,1913,some college,79958,3.6,3.5,3
28,1962,associate's degree,64878,3.7,3.7,7
27,1912,associate's degree,85668,3.6,3.4,7
30,2012,associate's degree,73272,3.9,3.5,4
28,2042,master's degree,115944,3.9,3.7,4
29,2056,some college,50911,4.0,3.2,5
28,1980,some college,31272,3.8,3.5,4
33,2227,bachelor's degree,96184,4.0,3.5,6
31,2220,some college,61154,4.0,3.6,4
28,1980,some high school,62576,3.5,3.2,5
28,1955,master's degree,106089,3.7,3.6,6
28,1899,high school,53916,3.6,3.6,3
29,2078,some college,63944,3.9,3.3,4
31,2120,high school,40231,4.0,3.3,9
30,2129,high school,73831,3.9,3.6,4
27,1872,high school,65616,3.6,3.4,7
31,2216,bachelor's degree,94868,4.0,3.6,4
29,2069,master's degree,99511,3.8,3.7,3
31,2124,master's degree,114441,4.0,3.7,7
30,2125,some college,55325,4.0,3.4,4
32,2145,associate's degree,82586,4.0,3.5,4
24,1804,some college,79278,3.2,3.2,4
25,1865,some high school,16317,3.4,3.1,6
27,1907,high school,41094,3.6,3.5,6
29,2082,master's degree,82766,3.9,3.5,6
28,2093,some college,47079,3.8,3.3,7
25,1813,some high school,66356,3.4,2.9,7
30,2179,some college,55720,4.0,3.0,5
33,2217,master's degree,93233,4.0,3.5,5
32,2147,some college,67641,4.0,3.5,4
31,2209,bachelor's degree,97914,4.0,3.7,6
27,2017,some college,65206,3.8,2.9,6
31,2172,associate's degree,67911,4.0,3.2,7
29,2014,some college,111793,3.6,3.9,4
30,2096,some college,54997,4.0,3.7,5
27,1771,high school,66313,3.3,3.1,5
28,2120,some high school,28472,4.0,2.9,6
30,2120,some college,72811,4.0,3.5,4
27,1847,high school,44723,3.3,3.4,4
31,2085,associate's degree,58020,3.9,3.5,5
33,2261,bachelor's degree,90678,4.0,3.7,4
35,2261,high school,63543,4.0,3.6,5
27,1902,some college,99621,3.6,3.5,4
33,2298,associate's degree,83584,4.0,3.8,4
30,2057,high school,62212,4.0,3.6,6
29,1969,some college,53037,3.8,3.4,5
29,2085,master's degree,87854,4.0,3.7,3
24,1746,high school,77172,3.0,3.4,3
31,2079,associate's degree,82061,4.0,3.8,7
31,2220,master's degree,91402,4.0,3.8,5
23,1656,some high school,48719,3.0,3.3,4
31,2175,bachelor's degree,104696,4.0,3.4,6
33,2234,some college,76210,4.0,3.9,4
30,1933,high school,69271,3.7,3.4,4
25,1928,high school,73477,3.4,3.4,5
23,1688,some high school,42443,3.0,3.2,4
30,2062,associate's degree,74309,4.0,3.3,5
25,1794,bachelor's degree,71549,3.3,3.3,4
28,2001,some college,62440,3.8,3.3,4
30,2130,associate's degree,99333,4.0,3.5,4
26,2007,some college,58525,3.7,3.5,3
34,2312,master's degree,77569,4.0,3.5,6
30,2084,master's degree,111636,4.0,3.5,6
26,1898,some college,81123,3.4,3.1,5
31,2082,associate's degree,74076,4.0,3.5,7
29,2078,associate's degree,66532,4.0,3.5,6
33,2303,master's degree,95479,4.0,3.6,4
28,1875,some high school,44699,3.5,3.3,5
29,1878,some high school,59858,3.7,3.3,4
29,2022,high school,67295,3.8,3.4,7
25,1831,some high school,54798,3.2,3.0,5
28,1937,some high school,20953,3.6,2.8,6
28,1944,some high school,69818,3.5,3.3,4
24,1729,high school,41607,3.2,3.2,5
28,1981,bachelor's degree,88784,3.8,3.6,3
29,1965,some high school,77537,3.6,3.5,5
32,2182,high school,55897,4.0,3.3,7
22,1742,some college,51768,3.1,2.9,7
23,1742,some high school,62300,3.1,3.0,5
27,1907,some college,69567,3.4,3.6,3
31,2023,associate's degree,51558,3.8,3.3,4
24,1684,high school,36948,2.9,2.9,6
28,1973,high school,88187,3.7,3.7,3
33,2216,some college,82210,4.0,3.8,5
30,2131,some college,69864,4.0,3.5,5
27,1941,some college,96741,3.6,3.1,5
31,2114,some high school,47003,3.9,3.1,7
29,1963,high school,50775,3.6,3.2,6
26,1880,high school,79213,3.4,3.3,5
31,2086,some college,78663,4.0,3.5,4
29,2133,bachelor's degree,85277,4.0,3.2,7
27,1934,bachelor's degree,69371,3.6,3.4,4
34,2326,bachelor's degree,96834,4.0,3.7,4
33,2298,some college,103428,4.0,3.5,8
30,2136,associate's degree,65577,4.0,3.1,6
22,1665,some high school,61132,2.9,3.0,6
30,2030,high school,48028,3.8,3.3,5
27,2048,some college,65509,3.7,3.2,4
34,2278,associate's degree,80371,4.0,3.6,8
27,1876,high school,51320,3.6,3.2,4
33,2115,associate's degree,80959,4.0,3.6,4
25,1776,some college,59248,3.2,3.1,4
24,1787,associate's degree,89789,3.3,3.1,8
29,2015,high school,50847,3.8,3.4,4
29,2110,associate's degree,83466,4.0,3.3,6
29,1978,bachelor's degree,96592,3.8,3.5,4
29,1946,associate's degree,61586,3.7,3.3,4
23,1762,bachelor's degree,71968,3.3,3.3,4
28,1978,high school,56053,3.5,3.0,6
32,2190,some high school,53405,4.0,3.5,4
30,2157,master's degree,82694,4.0,3.4,4
25,1841,some college,73712,3.3,3.5,4
31,2177,associate's degree,63303,4.0,3.2,5
28,1887,associate's degree,93382,3.5,3.3,7
25,1925,some college,65941,3.5,3.3,4
25,1821,some college,52306,3.3,3.2,6
30,2101,associate's degree,99118,3.9,3.5,6
30,2035,some college,59279,4.0,3.0,6
28,1936,high school,53671,3.7,3.2,4
32,2187,master's degree,106693,4.0,3.6,4
28,1957,high school,54668,3.7,3.2,4
27,1819,high school,75011,3.3,3.3,6
28,1923,some high school,48920,3.5,3.1,5
27,1831,some high school,50655,3.5,3.3,4
29,2067,high school,50294,3.8,3.2,5
29,2003,associate's degree,81748,3.8,3.6,4
31,2010,some college,47124,3.9,3.0,7
29,1907,high school,56746,3.6,3.2,4
26,1903,some college,71357,3.7,3.4,6
29,2001,high school,60596,3.7,3.3,8
28,2055,some college,56857,3.9,3.3,6
29,2073,some high school,76797,3.8,3.7,3
26,1865,bachelor's degree,60452,3.5,2.9,6
28,2104,bachelor's degree,88364,4.0,3.1,5
28,1973,high school,49285,3.7,3.1,7
27,1890,high school,56192,3.5,3.3,6
29,2004,some high school,38669,3.8,3.4,6
28,1996,associate's degree,76791,3.6,3.4,4
30,1979,associate's degree,82615,3.8,3.4,5
28,1998,master's degree,96836,3.7,3.7,5
29,1928,high school,57105,3.7,3.1,6
28,1882,high school,63956,3.5,3.4,4
29,2007,associate's degree,82723,3.8,3.8,4
26,1847,some high school,58438,3.5,3.6,3
27,1821,some college,63920,3.6,3.2,6
31,2132,some college,68348,4.0,3.3,5
30,2080,some college,91300,4.0,3.4,5
29,2038,associate's degree,75990,3.7,3.4,6
26,1821,some college,54113,3.3,3.3,4
32,2223,master's degree,77037,4.0,3.4,5
26,1922,master's degree,57596,3.7,3.4,4
27,1896,associate's degree,63120,3.6,3.5,3
23,1707,high school,47984,3.1,3.3,4
31,2203,high school,36792,4.0,3.5,5
24,1839,some college,42271,3.4,3.1,5
33,2158,associate's degree,77192,4.0,3.6,4
23,1722,some college,59948,3.1,3.2,4
26,2000,some high school,65894,3.6,3.3,4
33,2159,bachelor's degree,61938,4.0,3.4,4
30,2107,some college,92280,4.0,3.6,4
28,2052,associate's degree,50090,3.9,3.5,3
29,2008,some high school,67691,3.8,3.5,5
27,1862,high school,51006,3.5,3.3,4
26,1764,some high school,25496,3.3,3.1,5
33,2118,some high school,63800,4.0,3.8,3
31,2164,some high school,79280,4.0,3.6,4
29,2135,some college,78931,3.9,3.7,3
29,2095,some high school,40985,4.0,3.3,8
30,2019,associate's degree,70245,3.8,3.2,5
27,1974,master's degree,96269,3.6,3.5,6
32,2224,bachelor's degree,112186,4.0,3.6,5
29,2043,associate's degree,54629,3.8,3.3,4
36,2390,master's degree,86415,4.0,3.7,5
32,2223,associate's degree,77470,4.0,3.5,5
32,2167,some high school,39859,4.0,2.9,9
23,1743,some high school,29249,3.0,3.0,7
30,2049,some high school,60878,3.8,3.7,3
31,2046,high school,102409,4.0,3.6,4
27,1915,some college,74460,3.4,3.4,6
29,2099,bachelor's degree,105439,4.0,4.0,3
33,2076,associate's degree,91916,4.0,3.5,5
25,1809,high school,46717,3.2,3.5,4
27,1837,associate's degree,94020,3.4,3.4,5
26,1906,associate's degree,67244,3.4,3.4,4
27,2063,bachelor's degree,88057,3.9,3.5,4
26,1987,bachelor's degree,91213,3.6,3.6,3
28,2036,some high school,41793,3.8,3.2,5
24,1825,associate's degree,96407,3.4,3.5,4
21,1633,some college,74142,2.8,3.1,8
29,2045,some college,66684,3.8,3.1,5
29,2058,some college,69562,3.9,3.5,4
30,2130,high school,41322,4.0,3.4,5
29,2063,master's degree,72422,3.7,3.3,8
30,2097,high school,69742,4.0,3.4,5
32,2126,high school,52096,4.0,3.5,5
30,2116,some college,48418,4.0,3.5,5
31,2107,some high school,26224,4.0,3.2,5
29,1928,high school,89830,3.6,3.6,5
30,2075,some college,69401,3.9,3.6,4
25,1807,some high school,41431,3.2,3.2,6
35,2223,associate's degree,84164,4.0,3.5,8
25,1823,bachelor's degree,86003,3.4,3.1,5
32,2209,associate's degree,79416,4.0,3.6,6
28,1909,some college,57603,3.5,3.2,4
28,1962,some college,76708,3.6,3.5,4
29,2081,bachelor's degree,96901,4.0,3.7,3
27,1872,associate's degree,72817,3.6,3.4,6
31,2149,some college,69985,4.0,3.5,4
25,1946,bachelor's degree,112854,3.6,3.3,5
25,1854,some college,75765,3.4,3.2,4
31,2127,high school,34363,4.0,3.1,6
31,2059,high school,66026,3.9,3.5,4
30,2142,associate's degree,72985,4.0,3.3,6
28,1894,associate's degree,70913,3.7,3.3,4
29,1897,some high school,66717,3.6,3.4,7
28,1984,some college,39202,3.8,3.4,6
30,1943,some high school,59465,3.7,3.5,4
24,1866,associate's degree,113579,3.4,3.2,5
26,1801,high school,52639,3.2,3.3,4
29,2033,some college,39578,3.8,3.0,6
28,1936,bachelor's degree,107743,3.7,3.3,6
26,1863,some college,61040,3.4,3.2,4
29,1949,high school,53171,3.5,3.2,7
28,2136,high school,77134,3.9,3.7,6
31,2235,master's degree,104325,4.0,3.5,6
29,1947,associate's degree,49154,3.8,3.6,4
26,2000,bachelor's degree,79232,3.7,3.1,7
30,2019,high school,62563,3.9,3.8,3
30,2138,bachelor's degree,81403,4.0,3.2,5
28,2020,associate's degree,80384,3.8,3.4,7
28,1965,bachelor's degree,80210,3.8,3.2,4
30,2135,master's degree,118536,4.0,3.7,4
32,2063,associate's degree,48964,4.0,3.4,6
32,2112,associate's degree,75181,4.0,3.4,5
27,2003,some college,59308,3.7,3.3,4
31,2087,high school,50283,4.0,3.7,3
28,2052,some college,30687,3.7,3.2,9
30,1993,high school,82940,3.7,3.4,4
24,1770,some high school,47260,3.2,2.8,6
29,2014,some college,47508,3.9,3.1,6
28,1985,associate's degree,54722,3.7,3.1,5
29,1964,some college,78286,3.8,3.1,6
27,1947,bachelor's degree,40494,3.6,3.3,5
30,2115,master's degree,82114,4.0,3.5,7
29,2082,associate's degree,62253,4.0,3.4,6
30,2059,high school,78699,3.8,3.8,3
26,1900,some college,57860,3.5,3.0,6
28,1995,some college,78843,3.7,3.1,5
27,1965,associate's degree,98279,3.7,3.5,4
25,1871,some college,57929,3.4,3.4,3
30,2062,some college,47226,3.9,3.4,8
34,2259,master's degree,77278,4.0,3.6,4
34,2315,master's degree,104762,4.0,3.7,4
27,1914,some high school,64059,3.7,3.0,9
29,2020,bachelor's degree,78210,4.0,3.4,5
28,2087,associate's degree,84327,4.0,3.6,8
28,1935,some college,61998,3.7,3.3,4
27,1847,associate's degree,64446,3.3,3.4,3
26,1988,some college,61407,3.7,3.6,3
29,1973,some college,55260,3.8,3.1,6
31,2033,high school,51805,4.0,3.2,5
32,2039,some college,47460,4.0,3.6,4
29,2049,some college,62377,3.8,3.2,4
27,1855,associate's degree,87793,3.5,3.3,5
26,1926,some college,66367,3.6,3.3,4
27,1848,some college,30316,3.5,3.3,5
31,2067,some high school,49709,4.0,3.5,5
30,2136,master's degree,121176,4.0,3.7,4
28,2080,some college,32409,3.8,3.0,7
26,1919,some high school,49950,3.5,3.2,7
33,2172,some college,85168,4.0,3.6,4
31,2102,bachelor's degree,80727,4.0,3.6,4
31,2148,some college,69889,4.0,3.4,6
29,2097,associate's degree,65756,3.9,3.3,4
28,1961,associate's degree,98459,3.6,3.6,4
33,2170,associate's degree,43916,4.0,3.5,5
27,1882,some college,80140,3.6,3.1,5
26,1895,some college,83122,3.4,3.3,4
29,2110,some college,67467,3.9,3.1,5
26,1896,bachelor's degree,81017,3.4,3.5,4
26,1978,some college,47637,3.6,3.5,4
31,2093,high school,59972,3.9,3.4,5
32,2208,some college,80571,4.0,3.8,4
28,1954,high school,46052,3.8,3.5,4
27,1864,bachelor's degree,72337,3.4,3.5,3
25,1703,high school,44981,3.1,2.8,6
29,2078,some college,43357,3.9,3.4,4
32,2295,bachelor's degree,94557,4.0,3.7,4
35,2337,bachelor's degree,73986,4.0,3.6,4
33,2188,bachelor's degree,94695,4.0,3.7,4
28,1813,bachelor's degree,82518,3.5,3.3,4
26,1842,some college,65451,3.3,3.4,5
29,2051,some high school,73240,3.8,3.4,6
28,2018,bachelor's degree,94377,3.8,3.2,5
32,2079,high school,81404,4.0,3.5,4
27,1887,high school,40724,3.6,3.2,6
30,1979,some high school,60054,3.8,3.2,5
26,1824,high school,70029,3.4,3.3,4
29,1950,some high school,28036,3.7,3.1,5
31,2111,high school,74313,4.0,3.6,4
34,2326,bachelor's degree,83542,4.0,3.9,3
26,1852,some college,59081,3.5,3.2,5
29,1984,high school,58544,3.6,3.6,7
32,2141,bachelor's degree,78903,4.0,3.5,4
27,2016,high school,46996,3.6,3.1,10
29,2098,bachelor's degree,62919,4.0,3.5,5
26,1958,high school,65558,3.5,3.3,5
29,2005,some high school,44433,3.8,3.4,6
31,2195,associate's degree,70501,4.0,3.5,4
29,2109,associate's degree,58938,3.9,3.4,4
28,1849,some college,63864,3.6,3.0,6
28,1900,some high school,76751,3.6,3.5,6
28,2001,high school,68610,3.7,3.3,4
27,1897,high school,47426,3.5,3.2,5
30,2042,some college,73528,3.9,3.6,4
28,1967,associate's degree,57870,3.5,3.5,4
27,2035,some college,80809,3.7,3.3,4
24,1759,high school,72763,3.1,3.4,5
28,1880,some college,90324,3.5,3.6,6
28,1937,some college,63258,3.8,3.2,4
24,1804,associate's degree,85703,3.3,3.1,5
28,1989,some college,56986,3.6,3.1,4
29,1956,high school,57928,3.7,3.5,3
32,2211,bachelor's degree,79581,4.0,3.5,4
24,1766,some high school,64193,3.2,3.2,5
26,1966,some college,60082,3.6,3.5,3
28,1916,some high school,15281,3.6,2.6,7
35,2374,bachelor's degree,103549,4.0,4.0,4
26,1777,high school,65577,3.2,3.3,7
31,2190,master's degree,90342,4.0,3.7,8
29,2056,some college,74897,3.7,3.5,4
24,1766,some high school,62264,3.1,3.4,6
29,2132,some college,66884,4.0,3.6,5
26,1910,high school,50647,3.5,3.3,4
27,1869,some high school,65156,3.6,3.1,5
28,1880,associate's degree,72889,3.6,3.4,4
27,1859,some high school,44981,3.5,2.9,7
25,1829,some college,69022,3.3,3.6,3
27,1856,high school,58896,3.6,3.3,4
30,2093,high school,19442,4.0,3.4,5
25,1785,high school,34159,3.2,3.3,4
33,2146,high school,57413,4.0,3.5,4
30,2023,associate's degree,92032,3.8,3.7,5
31,2123,some college,55932,4.0,3.1,8
30,1978,high school,49954,3.8,3.5,6
28,1888,some high school,67132,3.5,3.4,5
32,2085,some college,97593,4.0,3.9,3
32,2227,master's degree,92681,4.0,3.4,5
29,1991,bachelor's degree,75371,3.9,3.1,5
32,2184,bachelor's degree,74902,4.0,3.3,5
26,1833,some high school,38259,3.3,3.3,6
26,1853,some college,46161,3.3,3.0,6
32,2138,associate's degree,78385,4.0,3.5,5
29,2011,bachelor's degree,98920,3.6,3.2,5
33,2079,high school,53796,4.0,3.6,3
27,1876,high school,56654,3.7,3.1,5
32,2062,high school,39725,4.0,3.7,4
29,2092,bachelor's degree,85216,4.0,3.4,5
27,1943,some high school,43083,3.5,3.3,7
32,2115,high school,74761,4.0,3.8,4
29,2185,bachelor's degree,65221,4.0,3.5,4
26,1898,some high school,54842,3.4,3.3,4
28,1993,high school,55976,3.7,3.0,8
28,1924,some college,39337,3.7,3.2,5
27,1916,some high school,51152,3.6,3.3,7
32,2066,master's degree,92142,4.0,3.5,4
23,1765,some high school,43035,3.1,3.2,7
28,1920,associate's degree,91900,3.6,3.3,7
31,2122,bachelor's degree,85396,4.0,3.6,4
30,2098,some college,64070,3.9,3.3,4
31,2203,bachelor's degree,78809,4.0,3.6,4
28,1890,high school,65751,3.5,3.7,3
31,2101,some college,75703,3.8,3.2,7
28,2028,some college,93008,3.7,3.4,6
30,1948,high school,74058,3.6,3.6,3
31,2046,high school,67776,4.0,3.2,5
33,2159,some college,43405,4.0,3.3,6
23,1654,some high school,70461,2.9,3.2,4
26,1827,high school,108078,3.3,3.5,4
26,1914,high school,80777,3.5,3.6,4
29,2058,some college,42249,4.0,3.5,4
27,1970,some college,59454,3.6,3.1,7
36,2246,associate's degree,97098,4.0,3.7,6
34,2169,bachelor's degree,94120,4.0,3.7,4
28,1966,some college,80499,3.6,3.2,5
29,2058,bachelor's degree,96349,4.0,3.7,4
27,1933,some high school,31835,3.6,3.5,6
29,1897,high school,24130,3.7,3.4,4
26,1899,master's degree,107255,3.5,3.6,3
25,1761,high school,51959,3.2,3.1,4
30,2030,high school,78856,3.8,3.6,4
30,2121,high school,53057,3.9,3.5,6
21,1661,some college,63272,3.0,2.7,6
28,1992,some high school,43063,3.8,3.3,5
32,2181,associate's degree,59279,4.0,3.4,5
29,2045,bachelor's degree,74214,4.0,3.2,5
24,1780,high school,56704,3.1,2.9,5
31,2125,associate's degree,73497,3.9,3.0,7
29,2091,bachelor's degree,76050,3.9,3.4,4
24,1736,high school,56507,3.1,3.2,8
31,2187,associate's degree,71957,4.0,3.5,4
25,1773,some college,54189,3.3,3.0,6
26,1811,master's degree,76474,3.5,3.5,3
27,2023,master's degree,60047,3.7,3.2,4
28,2087,bachelor's degree,97593,3.9,3.8,3
30,1985,some high school,68463,3.8,3.4,4
30,2135,associate's degree,57256,4.0,3.5,8
31,2150,some college,90882,4.0,3.3,5
30,2141,bachelor's degree,89123,4.0,3.7,3
28,1931,some high school,45613,3.5,3.4,5
30,2040,high school,69580,3.9,3.6,4
35,2286,some college,60000,4.0,3.6,7
30,2127,bachelor's degree,75890,4.0,3.7,3
26,1945,some college,92455,3.5,3.5,4
30,2105,high school,66358,4.0,3.5,6
30,2103,associate's degree,63938,4.0,3.4,4
21,1662,associate's degree,74412,3.0,3.4,7
27,1951,some college,47154,3.7,2.9,7
32,2091,associate's degree,70582,4.0,3.6,4
29,2022,some college,57482,3.9,2.9,7
24,1706,high school,48759,3.0,3.0,5
28,1879,associate's degree,76427,3.5,3.5,5
26,1737,high school,51634,3.2,3.4,3
23,1734,some high school,44531,3.2,3.3,7
26,1920,some high school,67358,3.5,3.6,3
29,2012,associate's degree,84271,3.8,3.6,4
26,1725,some college,38676,3.3,3.0,5
26,1863,some high school,50182,3.5,3.2,7
31,2123,associate's degree,86769,4.0,3.7,5
30,2184,master's degree,80500,4.0,3.7,6
29,1839,high school,54616,3.6,3.6,3
33,2260,some college,80179,4.0,3.5,6
28,1886,high school,48658,3.5,3.4,9
34,2299,master's degree,66466,4.0,3.5,4
32,2082,high school,69559,4.0,3.1,9
31,2147,associate's degree,45666,4.0,3.7,4
25,1813,some college,46106,3.3,3.1,6
31,2004,associate's degree,70969,3.9,3.5,6
27,1903,associate's degree,81425,3.5,3.5,4
31,2127,associate's degree,80779,4.0,3.5,4
34,2278,associate's degree,65256,4.0,3.6,6
25,1847,some college,63009,3.4,3.1,7
28,1960,bachelor's degree,90404,3.7,3.7,3
28,2006,high school,62399,3.8,3.4,6
28,1994,associate's degree,71461,3.7,3.4,4
27,1981,some college,66444,3.8,3.6,3
31,2140,associate's degree,86022,4.0,3.9,3
27,1926,associate's degree,76996,3.4,3.4,4
31,2196,bachelor's degree,89568,4.0,3.7,5
29,2041,associate's degree,87915,3.9,3.4,5
28,1912,some high school,36493,3.6,3.4,5
29,2009,high school,51908,3.7,3.0,5
25,1985,some high school,69586,3.6,3.0,9
31,2145,some high school,40174,4.0,3.5,5
25,1738,associate's degree,71198,3.2,3.2,5
26,1835,high school,68956,3.3,3.5,4
29,2090,some high school,32211,3.9,3.6,4
28,1928,some high school,60356,3.6,3.5,4
30,1942,high school,64312,3.8,3.2,5
29,2111,associate's degree,82574,4.0,3.7,6
29,1965,some college,57050,3.8,3.5,4
29,1990,some college,56405,3.9,3.2,4
26,1932,some high school,55338,3.6,3.3,4
24,1719,high school,71567,3.1,3.1,6
30,2046,some college,66789,3.9,3.3,5
26,1928,master's degree,108041,3.5,3.6,4
25,1824,associate's degree,72461,3.3,3.2,4
29,1980,some college,76298,3.7,3.7,3
27,2068,some college,65855,3.7,3.5,3
28,1958,high school,46002,3.8,3.3,5
36,2274,associate's degree,70508,4.0,3.6,4
31,2079,some college,66893,4.0,3.4,7
27,1966,high school,69488,3.5,3.7,3
30,2147,high school,50386,4.0,3.5,5
29,2053,some college,81094,3.8,3.1,5
31,2084,bachelor's degree,75828,4.0,3.2,6
29,2076,associate's degree,28033,3.9,3.3,5
28,1877,some college,50691,3.5,2.8,7
25,1839,some college,35317,3.2,2.8,9
29,2026,high school,50000,3.8,3.6,5
27,1942,some college,50539,3.6,3.6,7
30,2137,some college,59182,4.0,3.3,8
27,1941,some high school,55884,3.6,3.5,3
32,2162,some college,46194,4.0,3.4,8
29,2014,some college,75371,3.9,3.4,5
30,1993,some college,61891,3.8,3.4,5
28,1999,associate's degree,77342,3.8,3.5,4
30,2198,master's degree,88531,4.0,3.6,4
28,1815,some college,64245,3.4,2.9,5
32,2250,bachelor's degree,77664,4.0,3.4,5
28,2051,master's degree,88290,3.7,3.2,5
28,1970,some high school,57619,3.7,3.1,5
31,2158,some college,71125,4.0,3.1,5
31,2190,high school,59254,4.0,3.6,5
29,2007,some high school,45384,3.7,3.3,5
26,1819,high school,60521,3.3,3.3,4
27,2012,some high school,57593,3.8,3.1,8
31,1968,associate's degree,93509,3.8,3.5,4
32,2191,associate's degree,96221,4.0,3.6,4
26,1882,high school,57961,3.5,3.3,5
30,2084,associate's degree,58553,3.9,3.4,4
30,2087,associate's degree,71090,4.0,3.5,5
28,1966,some college,72906,3.6,3.4,7
27,2055,some college,120758,3.7,3.7,6
28,1935,some high school,50339,3.7,3.4,5
33,2209,high school,69964,4.0,3.7,4
31,2020,high school,58635,3.9,3.6,4
28,1967,some college,51878,3.7,3.4,4
31,2028,high school,69031,3.9,3.5,5
34,2249,associate's degree,102306,4.0,3.8,4
26,1898,bachelor's degree,64232,3.5,3.5,3
30,1944,some high school,40470,3.8,3.1,8
32,2129,some college,101494,4.0,3.6,7
30,2021,some high school,37689,3.8,3.2,6
31,2136,some college,50400,4.0,3.3,4
25,1768,some high school,66140,3.3,3.5,3
