ACT composite score,SAT total score,parental level of education,parental income,high school gpa,college gpa,years to graduate
29,1984,high school,58544,3.6,3.6,7
32,2141,bachelor's degree,78903,4.0,3.5,4
27,2016,high school,46996,3.6,3.1,10
29,2098,bachelor's degree,62919,4.0,3.5,5
26,1958,high school,65558,3.5,3.3,5
29,2005,some high school,44433,3.8,3.4,6
31,2195,associate's degree,70501,4.0,3.5,4
29,2109,associate's degree,58938,3.9,3.4,4
28,1849,some college,63864,3.6,3.0,6
28,1900,some high school,76751,3.6,3.5,6
28,2001,high school,68610,3.7,3.3,4
27,1897,high school,47426,3.5,3.2,5
30,2042,some college,73528,3.9,3.6,4
28,1967,associate's degree,57870,3.5,3.5,4
27,2035,some college,80809,3.7,3.3,4
24,1759,high school,72763,3.1,3.4,5
28,1880,some college,90324,3.5,3.6,6
28,1937,some college,63258,3.8,3.2,4
24,1804,associate's degree,85703,3.3,3.1,5
28,1989,some college,56986,3.6,3.1,4
29,1956,high school,57928,3.7,3.5,3
32,2211,bachelor's degree,79581,4.0,3.5,4
24,1766,some high school,64193,3.2,3.2,5
26,1966,some college,60082,3.6,3.5,3
28,1916,some high school,15281,3.6,2.6,7
35,2374,bachelor's degree,103549,4.0,4.0,4
26,1777,high school,65577,3.2,3.3,7
31,2190,master's degree,90342,4.0,3.7,8
29,2056,some college,74897,3.7,3.5,4
24,1766,some high school,62264,3.1,3.4,6
29,2132,some college,66884,4.0,3.6,5
26,1910,high school,50647,3.5,3.3,4
27,1869,some high school,65156,3.6,3.1,5
28,1880,associate's degree,72889,3.6,3.4,4
27,1859,some high school,44981,3.5,2.9,7
25,1829,some college,69022,3.3,3.6,3
27,1856,high school,58896,3.6,3.3,4
30,2093,high school,19442,4.0,3.4,5
25,1785,high school,34159,3.2,3.3,4
33,2146,high school,57413,4.0,3.5,4
30,2023,associate's degree,92032,3.8,3.7,5
31,2123,some college,55932,4.0,3.1,8
30,1978,high school,49954,3.8,3.5,6
28,1888,some high school,67132,3.5,3.4,5
32,2085,some college,97593,4.0,3.9,3
32,2227,master's degree,92681,4.0,3.4,5
29,1991,bachelor's degree,75371,3.9,3.1,5
32,2184,bachelor's degree,74902,4.0,3.3,5
26,1833,some high school,38259,3.3,3.3,6
26,1853,some college,46161,3.3,3.0,6
32,2138,associate's degree,78385,4.0,3.5,5
29,2011,bachelor's degree,98920,3.6,3.2,5
33,2079,high school,53796,4.0,3.6,3
27,1876,high school,56654,3.7,3.1,5
32,2062,high school,39725,4.0,3.7,4
29,2092,bachelor's degree,85216,4.0,3.4,5
27,1943,some high school,43083,3.5,3.3,7
32,2115,high school,74761,4.0,3.8,4
29,2185,bachelor's degree,65221,4.0,3.5,4
26,1898,some high school,54842,3.4,3.3,4
28,1993,high school,55976,3.7,3.0,8
28,1924,some college,39337,3.7,3.2,5
27,1916,some high school,51152,3.6,3.3,7
32,2066,master's degree,92142,4.0,3.5,4
23,1765,some high school,43035,3.1,3.2,7
28,1920,associate's degree,91900,3.6,3.3,7
31,2122,bachelor's degree,85396,4.0,3.6,4
30,2098,some college,64070,3.9,3.3,4
31,2203,bachelor's degree,78809,4.0,3.6,4
28,1890,high school,65751,3.5,3.7,3
31,2101,some college,75703,3.8,3.2,7
28,2028,some college,93008,3.7,3.4,6
30,1948,high school,74058,3.6,3.6,3
31,2046,high school,67776,4.0,3.2,5
33,2159,some college,43405,4.0,3.3,6
23,1654,some high school,70461,2.9,3.2,4
26,1827,high school,108078,3.3,3.5,4
26,1914,high school,80777,3.5,3.6,4
29,2058,some college,42249,4.0,3.5,4
27,1970,some college,59454,3.6,3.1,7
36,2246,associate's degree,97098,4.0,3.7,6
34,2169,bachelor's degree,94120,4.0,3.7,4
28,1966,some college,80499,3.6,3.2,5
29,2058,bachelor's degree,96349,4.0,3.7,4
27,1933,some high school,31835,3.6,3.5,6
29,1897,high school,24130,3.7,3.4,4
26,1899,master's degree,107255,3.5,3.6,3
25,1761,high school,51959,3.2,3.1,4
30,2030,high school,78856,3.8,3.6,4
30,2121,high school,53057,3.9,3.5,6
21,1661,some college,63272,3.0,2.7,6
28,1992,some high school,43063,3.8,3.3,5
32,2181,associate's degree,59279,4.0,3.4,5
29,2045,bachelor's degree,74214,4.0,3.2,5
24,1780,high school,56704,3.1,2.9,5
31,2125,associate's degree,73497,3.9,3.0,7
29,2091,bachelor's degree,76050,3.9,3.4,4
24,1736,high school,56507,3.1,3.2,8
31,2187,associate's degree,71957,4.0,3.5,4
25,1773,some college,54189,3.3,3.0,6
26,1811,master's degree,76474,3.5,3.5,3
27,2023,master's degree,60047,3.7,3.2,4
28,2087,bachelor's degree,97593,3.9,3.8,3
30,1985,some high school,68463,3.8,3.4,4
30,2135,associate's degree,57256,4.0,3.5,8
31,2150,some college,90882,4.0,3.3,5
30,2141,bachelor's degree,89123,4.0,3.7,3
28,1931,some high school,45613,3.5,3.4,5
30,2040,high school,69580,3.9,3.6,4
35,2286,some college,60000,4.0,3.6,7
30,2127,bachelor's degree,75890,4.0,3.7,3
26,1945,some college,92455,3.5,3.5,4
30,2105,high school,66358,4.0,3.5,6
30,2103,associate's degree,63938,4.0,3.4,4
21,1662,associate's degree,74412,3.0,3.4,7
27,1951,some college,47154,3.7,2.9,7
32,2091,associate's degree,70582,4.0,3.6,4
29,2022,some college,57482,3.9,2.9,7
24,1706,high school,48759,3.0,3.0,5
28,1879,associate's degree,76427,3.5,3.5,5
26,1737,high school,51634,3.2,3.4,3
23,1734,some high school,44531,3.2,3.3,7
26,1920,some high school,67358,3.5,3.6,3
29,2012,associate's degree,84271,3.8,3.6,4
26,1725,some college,38676,3.3,3.0,5
26,1863,some high school,50182,3.5,3.2,7
31,2123,associate's degree,86769,4.0,3.7,5
30,2184,master's degree,80500,4.0,3.7,6
29,1839,high school,54616,3.6,3.6,3
33,2260,some college,80179,4.0,3.5,6
28,1886,high school,48658,3.5,3.4,9
34,2299,master's degree,66466,4.0,3.5,4
32,2082,high school,69559,4.0,3.1,9
31,2147,associate's degree,45666,4.0,3.7,4
25,1813,some college,46106,3.3,3.1,6
31,2004,associate's degree,70969,3.9,3.5,6
27,1903,associate's degree,81425,3.5,3.5,4
31,2127,associate's degree,80779,4.0,3.5,4
34,2278,associate's degree,65256,4.0,3.6,6
25,1847,some college,63009,3.4,3.1,7
28,1960,bachelor's degree,90404,3.7,3.7,3
28,2006,high school,62399,3.8,3.4,6
28,1994,associate's degree,71461,3.7,3.4,4
27,1981,some college,66444,3.8,3.6,3
31,2140,associate's degree,86022,4.0,3.9,3
27,1926,associate's degree,76996,3.4,3.4,4
31,2196,bachelor's degree,89568,4.0,3.7,5
29,2041,associate's degree,87915,3.9,3.4,5
28,1912,some high school,36493,3.6,3.4,5
29,2009,high school,51908,3.7,3.0,5
25,1985,some high school,69586,3.6,3.0,9
31,2145,some high school,40174,4.0,3.5,5
25,1738,associate's degree,71198,3.2,3.2,5
26,1835,high school,68956,3.3,3.5,4
29,2090,some high school,32211,3.9,3.6,4
28,1928,some high school,60356,3.6,3.5,4
30,1942,high school,64312,3.8,3.2,5
29,2111,associate's degree,82574,4.0,3.7,6
29,1965,some college,57050,3.8,3.5,4
29,1990,some college,56405,3.9,3.2,4
26,1932,some high school,55338,3.6,3.3,4
24,1719,high school,71567,3.1,3.1,6
30,2046,some college,66789,3.9,3.3,5
26,1928,master's degree,108041,3.5,3.6,4
25,1824,associate's degree,72461,3.3,3.2,4
29,1980,some college,76298,3.7,3.7,3
27,2068,some college,65855,3.7,3.5,3
28,1958,high school,46002,3.8,3.3,5
36,2274,associate's degree,70508,4.0,3.6,4
31,2079,some college,66893,4.0,3.4,7
27,1966,high school,69488,3.5,3.7,3
30,2147,high school,50386,4.0,3.5,5
29,2053,some college,81094,3.8,3.1,5
31,2084,bachelor's degree,75828,4.0,3.2,6
29,2076,associate's degree,28033,3.9,3.3,5
28,1877,some college,50691,3.5,2.8,7
25,1839,some college,35317,3.2,2.8,9
29,2026,high school,50000,3.8,3.6,5
27,1942,some college,50539,3.6,3.6,7
30,2137,some college,59182,4.0,3.3,8
27,1941,some high school,55884,3.6,3.5,3
32,2162,some college,46194,4.0,3.4,8
29,2014,some college,75371,3.9,3.4,5
30,1993,some college,61891,3.8,3.4,5
28,1999,associate's degree,77342,3.8,3.5,4
30,2198,master's degree,88531,4.0,3.6,4
28,1815,some college,64245,3.4,2.9,5
32,2250,bachelor's degree,77664,4.0,3.4,5
28,2051,master's degree,88290,3.7,3.2,5
28,1970,some high school,57619,3.7,3.1,5
31,2158,some college,71125,4.0,3.1,5
31,2190,high school,59254,4.0,3.6,5
29,2007,some high school,45384,3.7,3.3,5
26,1819,high school,60521,3.3,3.3,4
27,2012,some high school,57593,3.8,3.1,8
31,1968,associate's degree,93509,3.8,3.5,4
32,2191,associate's degree,96221,4.0,3.6,4
26,1882,high school,57961,3.5,3.3,5
30,2084,associate's degree,58553,3.9,3.4,4
30,2087,associate's degree,71090,4.0,3.5,5
28,1966,some college,72906,3.6,3.4,7
27,2055,some college,120758,3.7,3.7,6
28,1935,some high school,50339,3.7,3.4,5
33,2209,high school,69964,4.0,3.7,4
31,2020,high school,58635,3.9,3.6,4
28,1967,some college,51878,3.7,3.4,4
31,2028,high school,69031,3.9,3.5,5
34,2249,associate's degree,102306,4.0,3.8,4
26,1898,bachelor's degree,64232,3.5,3.5,3
30,1944,some high school,40470,3.8,3.1,8
32,2129,some college,101494,4.0,3.6,7
30,2021,some high school,37689,3.8,3.2,6
31,2136,some college,50400,4.0,3.3,4
25,1768,some high school,66140,3.3,3.5,3
27,1908,high school,71201,3.4,3.3,6
29,1980,master's degree,111719,3.8,3.7,5
25,1803,associate's degree,72022,3.3,3.3,5
29,1950,bachelor's degree,70302,3.8,3.4,7
21,1568,some high school,73145,2.8,3.2,5
29,2177,master's degree,118296,4.0,3.8,4
27,1985,associate's degree,47583,3.7,3.3,5
25,1763,master's degree,87048,3.2,3.3,4
25,1739,some high school,52891,3.2,3.2,4
28,1972,associate's degree,76244,3.6,3.1,8
28,2046,high school,47808,3.8,3.1,6
31,2024,high school,94691,3.9,3.3,6
27,1931,high school,50862,3.6,3.2,5
29,2014,some high school,63052,3.7,3.1,5
31,2025,some high school,33106,3.9,3.6,4
29,1862,high school,56908,3.5,3.3,4
25,1902,some high school,74472,3.4,3.6,5
31,2062,some high school,50934,3.9,3.4,4
32,2282,high school,52179,4.0,3.5,4
28,1993,high school,33363,3.7,3.4,4
31,2093,associate's degree,79453,4.0,3.5,8
23,1695,some high school,51251,3.0,3.3,4
28,1922,some college,50383,3.6,3.6,3
31,2034,master's degree,93536,3.9,3.9,4
32,2214,associate's degree,55299,4.0,3.4,4
30,2024,associate's degree,62646,3.9,3.5,7
28,2017,some college,91941,3.8,3.4,4
30,2081,bachelor's degree,80744,4.0,3.6,4
29,2156,associate's degree,76212,4.0,3.3,6
31,2120,associate's degree,64045,4.0,3.2,7
26,1908,associate's degree,78530,3.6,3.5,4
30,2047,some college,62805,3.9,3.3,4
28,2030,some college,44707,3.6,3.2,5
26,1797,some high school,32672,3.3,3.0,5
26,1949,high school,16160,3.5,3.2,4
31,2026,some high school,50819,3.9,3.5,5
32,2176,master's degree,127516,4.0,3.5,5
30,2096,master's degree,91426,4.0,3.4,8
31,1961,some high school,62827,3.9,3.6,4
27,2004,some high school,35369,3.8,3.3,6
29,2074,some college,86408,4.0,3.7,4
33,2254,some college,87281,4.0,4.0,3
28,1987,some college,81997,3.7,3.2,6
33,2310,bachelor's degree,102768,4.0,3.9,5
29,2121,master's degree,92641,4.0,3.6,4
24,1695,some high school,28980,3.0,3.1,5
25,1894,some college,51778,3.3,3.3,4
29,2048,some high school,27907,3.8,3.3,5
35,2358,master's degree,115767,4.0,4.0,5
29,2069,associate's degree,70289,3.9,3.5,4
26,2017,associate's degree,61356,3.7,3.6,3
29,2091,bachelor's degree,102357,3.9,3.4,5
34,2237,bachelor's degree,94384,4.0,4.0,3
32,2164,master's degree,76709,4.0,3.9,4
32,2236,bachelor's degree,108197,4.0,3.7,5
29,1968,some high school,36269,3.8,3.6,4
27,1827,high school,44030,3.3,3.0,6
26,1913,some college,82656,3.5,3.1,5
29,2106,bachelor's degree,102535,4.0,3.8,5
31,2159,some college,77849,4.0,3.6,8
27,1981,high school,73528,3.7,3.6,3
30,2099,some college,88312,3.9,3.8,6
30,1936,high school,56684,3.9,3.2,5
27,1990,bachelor's degree,91189,3.5,3.3,4
28,2008,some college,65130,3.8,3.4,4
30,2114,associate's degree,71803,4.0,3.1,5
29,2059,bachelor's degree,80065,3.9,3.3,7
34,2147,some college,102437,4.0,3.4,5
27,1757,high school,37822,3.2,3.0,5
25,1809,associate's degree,79417,3.4,3.2,5
28,2111,bachelor's degree,54453,3.9,3.0,9
29,1990,some high school,44258,3.7,3.2,5
33,2288,associate's degree,71945,4.0,3.7,6
30,2120,associate's degree,81876,4.0,3.6,4
30,2000,high school,49393,3.9,3.5,5
24,1661,high school,49908,3.2,3.3,5
26,1921,some college,48240,3.5,3.2,6
29,2020,associate's degree,67772,3.9,3.4,6
32,2165,bachelor's degree,85830,4.0,3.5,4
31,2053,high school,41238,4.0,3.6,4
26,1941,some college,73898,3.6,3.3,4
29,1881,associate's degree,110088,3.7,3.5,6
36,2310,bachelor's degree,97746,4.0,3.7,5
24,1873,bachelor's degree,54856,3.5,3.0,6
25,1928,high school,55481,3.4,3.2,8
26,1900,some high school,63017,3.3,3.3,8
30,2114,some college,59754,4.0,3.4,4
26,1817,some high school,46483,3.4,3.1,5
33,2095,high school,43848,4.0,3.5,5
27,1958,some college,60184,3.6,3.0,5
34,2198,high school,69215,4.0,3.9,6
29,2028,high school,58025,3.9,3.7,3
32,2277,associate's degree,40820,4.0,3.6,5
31,2079,associate's degree,72154,4.0,3.4,4
25,1760,some high school,42953,3.3,3.3,5
29,1952,some high school,65714,3.8,3.2,5
33,2169,some college,50034,4.0,3.3,8
27,1857,some college,56905,3.5,3.4,3
33,2220,associate's degree,70625,4.0,3.6,4
29,1890,high school,67730,3.5,3.3,7
31,2166,master's degree,99153,4.0,3.6,5
25,1774,high school,50324,3.3,3.5,3
31,2095,associate's degree,85061,4.0,3.7,4
31,2145,master's degree,106568,4.0,3.4,5
25,1856,high school,63552,3.4,3.2,5
34,2338,master's degree,119665,4.0,3.9,4
29,2006,associate's degree,77463,3.7,3.2,5
32,2263,bachelor's degree,103631,4.0,3.7,4
27,1751,some high school,40997,3.2,2.9,8
26,1885,some college,36599,3.5,3.3,4
27,1863,some college,57145,3.4,3.1,4
28,1964,some college,85694,3.7,3.3,4
27,2015,some college,81298,3.7,3.2,6
29,2068,some high school,26087,3.8,3.4,6
30,1989,associate's degree,88633,3.9,3.3,8
30,2050,some college,66423,3.9,3.5,4
32,2218,associate's degree,48537,4.0,3.3,5
25,1808,some college,79233,3.2,3.4,3
31,1989,associate's degree,51079,3.9,3.3,4
30,2043,some college,93867,3.7,3.7,3
30,2135,some high school,36912,4.0,3.4,7
36,2305,master's degree,81709,4.0,3.7,6
32,2152,associate's degree,77828,4.0,3.5,4
30,2085,associate's degree,54681,3.9,3.5,4
29,1999,high school,53998,3.8,3.3,4
33,2281,bachelor's degree,99656,4.0,3.4,5
28,2119,bachelor's degree,71996,3.9,3.2,5
31,2041,some college,57891,3.8,3.5,5
30,1963,some high school,65918,3.8,3.6,3
30,2070,master's degree,85837,3.9,3.5,5
29,2063,bachelor's degree,92197,3.9,3.5,4
25,1817,high school,48547,3.2,3.1,5
23,1587,high school,83618,2.8,3.3,6
29,2123,bachelor's degree,72619,3.9,3.5,4
31,2083,bachelor's degree,94988,4.0,3.5,7
32,2243,bachelor's degree,90847,4.0,3.6,5
31,2166,some college,71502,4.0,3.2,5
35,2295,master's degree,105437,4.0,3.9,3
29,2031,some college,79007,3.9,3.4,6
31,2183,bachelor's degree,88276,4.0,3.8,3
29,1947,master's degree,102824,3.7,3.5,4
31,2167,master's degree,78423,4.0,3.5,4
26,1781,some high school,38547,3.3,3.1,5
26,1911,some college,70729,3.7,3.5,4
31,2158,bachelor's degree,121340,4.0,3.9,3
26,1837,high school,62206,3.4,3.4,4
28,1911,associate's degree,84863,3.5,3.4,5
27,2012,bachelor's degree,90781,3.7,3.3,6
27,1950,bachelor's degree,82162,3.6,3.7,6
29,2025,some college,62115,3.8,3.2,4
26,1958,some college,58760,3.6,3.2,4
29,1973,associate's degree,78486,3.6,3.3,4
29,2178,master's degree,109838,4.0,3.9,3
33,2274,some college,68454,4.0,3.5,5
29,2094,bachelor's degree,77154,4.0,3.6,5
28,1966,associate's degree,78740,3.7,3.3,5
30,1955,some high school,53932,3.8,3.5,4
29,1965,some college,77617,3.8,3.3,4
33,2128,some high school,71606,4.0,3.5,7
25,1755,some high school,50155,3.2,3.3,6
28,1969,some high school,44871,3.6,3.5,5
29,2004,some college,67840,3.8,3.5,6
30,2056,master's degree,100462,4.0,3.4,5
31,2107,master's degree,95227,4.0,3.6,4
28,1941,bachelor's degree,101422,3.8,3.5,4
31,2138,bachelor's degree,94317,4.0,3.5,6
33,2223,master's degree,97521,4.0,3.9,5
25,1848,some college,60539,3.5,3.2,4
26,1931,some high school,46418,3.5,3.0,8
28,1973,high school,61349,3.7,3.4,5
28,1991,bachelor's degree,81448,3.9,3.5,4
34,2302,some college,52918,4.0,3.8,3
28,2070,master's degree,115307,3.9,3.7,5
24,1733,associate's degree,67396,3.2,3.0,5
31,2155,some college,68974,4.0,3.5,4
28,1868,associate's degree,70759,3.6,3.2,4
30,2009,high school,63785,3.7,3.0,5
30,1967,high school,78904,3.9,3.5,4
29,1937,high school,56540,3.7,3.1,8
28,2039,associate's degree,71632,3.8,3.5,8
28,1915,associate's degree,70704,3.5,3.2,4
27,1828,high school,53217,3.4,3.0,5
28,1961,some high school,44743,3.8,3.5,4
31,2139,some college,57790,4.0,3.7,4
26,1918,bachelor's degree,86093,3.5,3.3,4
24,1754,bachelor's degree,97504,3.3,3.2,5
28,1984,some high school,51724,3.8,3.2,5
26,1969,bachelor's degree,80335,3.5,3.3,6
26,1937,some high school,59577,3.6,3.6,3
28,2004,some college,82763,3.8,3.5,4
27,2007,some college,89208,3.7,3.7,3
27,1875,associate's degree,56149,3.5,3.1,7
30,2038,some college,65945,3.9,3.3,4
29,1859,some college,76067,3.7,3.6,5
31,2193,bachelor's degree,85378,4.0,3.4,5
31,2233,bachelor's degree,79978,4.0,3.5,4
26,1840,associate's degree,72920,3.3,3.0,9
34,2353,master's degree,89335,4.0,3.7,4
25,1850,some college,69658,3.4,3.1,7
30,2230,some college,58512,4.0,3.2,5
31,2160,some high school,73171,4.0,3.9,3
31,1976,associate's degree,60551,3.8,3.3,4
29,1933,associate's degree,24000,3.7,3.2,8
29,2049,bachelor's degree,77730,3.7,3.1,5
29,2028,some high school,41779,3.8,3.2,5
28,1994,some high school,44721,3.7,2.9,10
28,1965,bachelor's degree,57010,3.8,3.2,5
29,2104,bachelor's degree,110981,4.0,3.7,4
25,1885,associate's degree,84860,3.4,3.3,5
27,2051,master's degree,95208,3.7,3.3,5
30,1994,high school,71777,3.8,3.6,3
28,2043,some college,60216,3.7,3.1,7
24,1896,bachelor's degree,74966,3.4,3.0,8
33,2151,some college,97580,4.0,3.6,4
27,1905,some college,76252,3.6,3.3,4
26,1898,some high school,40986,3.4,2.9,6
29,2042,some college,88305,3.9,3.4,4
32,2163,some college,66054,4.0,3.2,5
26,1815,high school,39309,3.3,3.3,5
27,1873,some high school,58578,3.6,3.2,6
29,1890,some college,63378,3.6,3.4,6
27,1887,some high school,39839,3.5,3.4,4
29,2014,some college,69928,3.9,3.5,6
28,1815,some college,73757,3.4,3.2,4
32,2140,associate's degree,79765,4.0,3.2,5
25,1891,some college,65765,3.4,2.9,5
28,1905,high school,46023,3.5,2.7,7
30,2059,high school,34817,3.9,3.3,5
29,1984,high school,21029,3.6,3.1,8
31,2156,bachelor's degree,67719,4.0,3.2,5
24,1778,some high school,27556,3.1,3.1,5
27,1949,associate's degree,76497,3.7,3.7,3
30,2063,bachelor's degree,97990,3.9,3.7,3
26,1983,high school,53878,3.6,3.3,5
25,1785,high school,36299,3.2,2.9,6
25,1730,some college,79459,3.1,3.5,6
28,1907,high school,58192,3.6,3.6,3
28,2072,high school,57572,3.9,3.6,3
28,1879,high school,68094,3.3,3.2,4
32,2051,high school,39470,3.9,3.2,7
27,1745,some high school,43364,3.3,3.0,8
33,2210,some college,71846,4.0,3.4,6
31,2155,some college,87797,4.0,3.3,5
28,1970,some high school,54482,3.7,3.1,5
28,1899,associate's degree,77215,3.5,3.6,3
31,2220,bachelor's degree,68998,4.0,3.3,9
26,1941,bachelor's degree,108224,3.5,3.7,3
26,1996,bachelor's degree,64392,3.7,3.5,3
26,1787,some high school,72969,3.2,3.0,5
31,2096,master's degree,88167,4.0,3.4,4
25,1888,some college,86330,3.5,3.1,5
31,2182,some college,80731,4.0,3.7,4
29,2057,associate's degree,72959,3.9,3.2,5
30,2023,high school,18149,3.9,3.3,6
30,2132,master's degree,82675,4.0,3.7,3
30,2046,associate's degree,79070,4.0,3.3,8
26,1996,bachelor's degree,63517,3.7,3.3,5
32,2250,some college,82840,4.0,3.4,5
30,2125,bachelor's degree,86893,4.0,3.5,4
32,2109,associate's degree,62357,4.0,3.6,4
28,2001,master's degree,79735,3.8,3.4,6
28,1945,associate's degree,53506,3.6,3.2,4
33,2152,some college,56391,4.0,3.5,5
31,2200,high school,62143,4.0,3.6,4
30,2212,bachelor's degree,70817,4.0,3.1,9
29,1913,some college,75424,3.8,3.5,4
24,1657,high school,72469,2.9,3.1,4
31,2164,high school,48382,4.0,3.5,7
27,1975,some college,57671,3.7,3.1,9
29,2143,associate's degree,65047,4.0,3.5,5
27,1972,high school,62718,3.7,3.3,5
31,1982,high school,68005,3.8,3.1,7
28,2018,associate's degree,88488,3.7,3.4,7
27,1915,some high school,64073,3.7,3.2,5
30,2058,high school,60417,4.0,3.4,5
27,2036,master's degree,98250,3.8,3.3,6
31,2116,master's degree,108334,4.0,3.5,7
26,1963,bachelor's degree,78422,3.6,3.3,7
29,1992,bachelor's degree,58135,4.0,3.0,5
32,2169,high school,48584,4.0,3.5,7
25,1775,some high school,29052,3.2,2.9,5
26,1839,high school,63006,3.3,3.3,6
30,2220,bachelor's degree,54229,4.0,3.4,4
29,2032,some high school,25198,3.8,3.4,4
28,1918,associate's degree,61341,3.7,3.4,6
26,1905,high school,58323,3.4,3.2,6
26,1882,some college,70416,3.3,3.4,4
28,1930,some college,57195,3.6,3.3,4
31,2082,some college,66948,4.0,3.8,3
29,2053,bachelor's degree,86121,4.0,3.7,3
32,2084,some high school,34497,4.0,3.6,8
29,2026,some college,58285,3.9,3.3,5
31,2195,some college,43794,4.0,3.3,7
30,2196,master's degree,91335,4.0,4.0,5
23,1689,some high school,63047,3.1,3.2,8
27,1939,some high school,49882,3.5,3.0,6
27,1881,high school,30626,3.5,2.9,7
29,2007,associate's degree,85199,3.8,3.5,4
33,2233,master's degree,82941,4.0,3.6,4
30,2224,bachelor's degree,76752,4.0,3.6,8
31,2045,high school,66257,3.9,3.4,8
30,1991,high school,73299,3.8,3.0,8
27,1933,bachelor's degree,77518,3.5,3.6,3
30,2070,associate's degree,73249,4.0,3.5,6
31,2102,master's degree,75862,3.9,2.8,9
